title,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
A Prayer for Owen Meany,-11.781833744092586,2.1038425532727016,-6.031821567627016,1.1947012016084695,-1.236320156363666,3.7043528010164986,4.09008529530765,-6.42467278076155,2.9109328034338238,0.02284521433678801,4.317360827268073,-3.8654855505668966,-1.204690733389658,2.6438353963880434,0.4736967301453238,9.22703769314217,3.3147196230959053,-0.3314665294926689,-3.7258514305156343,3.260688022021372
A Thin Dark Line (Mysteries &amp; Horror),3.7076164362496824,-1.6087195871801436,4.743066235500962,-4.8161702438992124,-0.612038864069917,-5.1737933145753265,-1.0580122076058605,-0.12674650148606464,-2.881081236287228,-0.8665451696472318,2.2823853992598018,-1.060143063957951,0.11086972978762814,3.9674784850406124,1.838347416317673,-0.9645657665870458,-2.30854310107186,0.5313476457851616,-0.03942680612475627,-3.5447033130496903
A Thousand Acres (Ballantine Reader's Circle),-2.0754286929344703,-5.443319054033516,-4.278295966213755,-3.2170436020894764,-1.011067546081156,-2.2927485790782534,-0.2949718188605289,-1.6776234531381429,1.5730341484842922,2.6953214611159235,4.624626614004725,1.9641064914813837,-1.7395974584168623,1.9824067763855968,2.692286750857007,2.3376606958710546,0.8969682822432601,1.4000634220527615,0.1555484562519324,-0.07141408001342024
A Time to Kill,-2.1511346778693317,19.615490343358815,13.122376314002537,-2.2723551031899194,-3.6549183414516233,-13.991490956141119,14.681268145756038,0.4612160138815635,-9.595538273405767,0.07892526332917121,-1.6748527779413445,0.6869764497565464,-5.49413295767614,-9.196079185549872,11.553409217350373,3.2561319236602024,2.686671996247028,0.6571175100074713,-3.6504624307914986,5.626449219160902
A Virtuous Woman (Oprah's Book Club (Paperback)),0.20966132662338713,-3.963435039886053,-2.5713816284973996,-0.24255735538356343,1.2558039806354966,-3.306878022395284,-2.3204782542227527,3.778031016228738,-1.0503678267636356,1.9386826104219261,-0.5230601296027535,2.3590986482342307,4.173640971712921,-0.5559790069639977,0.07179246098892167,-0.9340987463366287,0.5275554358400275,1.978878072265844,-0.45052080629132396,-0.9171152636642114
A Walk to Remember,-1.6301309803340578,3.784382895150392,3.89374401320797,7.933790251402459,5.6936436196672355,4.2853326992253695,-1.4217397094937794,9.13720910242406,2.1243134879864844,0.5178641878005307,-5.0859303574594,4.025409768234189,1.5717485696745166,-0.12823520428669674,4.45633691317806,3.627239423713217,3.313713081493688,-0.7591800917618388,5.867181400430827,-0.06957483650496005
A Widow for One Year,-1.177155912048178,-3.8056905056927497,-4.883410924687351,-3.954119841915387,0.14783712239908858,-2.1768122144810764,0.4448568763439162,-0.46572714260926484,0.48548552550524354,-2.3546977138519525,-0.9709159743753729,-3.1678463617979307,3.384364005141465,0.0805921208193141,-0.3176824403028514,0.3856767520163576,3.9116583088700194,1.008643542803874,2.358597403038887,2.3102531666656088
A Wrinkle In Time,-7.129565951574382,1.0123664626291529,-0.8868058754716951,-3.457208410394413,0.3531527403641838,3.86033521732673,-0.2322984833192242,-2.5946731288444878,4.95229308316899,4.5528822485034155,4.552302351794342,1.3620989266191301,-0.8166941704562667,-1.1206938700135065,3.201270244178037,-2.1570017316048413,4.189213363965463,-0.9126117174621196,3.9285145396729177,-1.4890249385148986
A Wrinkle in Time,-9.840160575516371,1.7451209653787667,-0.170148942965815,-3.7158669817692425,3.375780998590682,4.640270099728425,3.3115266146822857,-7.29354797012986,0.0026708038209636194,4.21507231517662,10.432647112621975,2.0950961455943786,0.3997030878849296,-0.5062113195925575,-1.9104889667431801,0.8367056623269497,6.3358504518658645,1.2649411512743944,6.442951174955694,-4.384825287650635
A Year in Provence,-2.414325107573517,-3.5462211643429598,-1.5772761621064824,-2.9736442330522626,-0.3345998881962904,2.929736318657294,-1.2128356253675616,-2.2234399422997293,-0.882745752668068,-1.8032144956573415,1.1012709907452352,3.8667197768693296,-1.015744715829659,-1.6961121796498833,-1.914081485632939,0.16952005348440677,1.7082326280953792,-2.723043974531302,1.3043857114265316,-2.0926771758982605
ANGELA'S ASHES,-5.710069839119245,-2.1321859370618097,-6.386620544217699,-1.0531166197983988,0.5497800614158009,-3.796957749544425,0.28698940067977524,2.147357748248264,-4.524771247622925,1.1826494392840279,1.1683039046029393,2.6622465115005163,2.9038309451902,3.847439688562773,-1.288874391375923,-0.9254647313232136,-4.487207383509062,0.20542255592533867,-5.761775065035608,7.526114065561944
Abduction,2.997624711240674,-4.107705995199335,-1.7312035415744196,-1.3377054295679083,0.006480606089448524,-3.0525066067044526,0.4384882550617571,3.26110205055525,0.26436000638309826,0.6061160114459375,-1.4982073109116376,3.0202361855766675,2.6953498977775463,-0.609942824467413,0.8493401935409802,-0.9361282245779616,0.5413410207043541,-0.8122603906622644,1.007316307772707,-0.09132245272573669
About a Boy,-2.2932120102460103,-2.1851605670075855,-3.8849397717179515,-2.5072873841920136,-0.03599023933251191,2.5825654913469074,1.7888632945452332,-0.997936173275406,-1.6548163823538422,-5.19472446059928,-1.1798951028200113,-2.8597519317181423,1.0465247433751776,-0.5501641091498498,-2.5249665465445372,0.8740920329859603,0.6258256981716721,-3.120617476708027,0.039680789491611336,0.01228757780654647
Absolute Power,3.5065798697368415,-3.063229737992293,-3.437903920669047,-2.8990112380650306,-0.2736298050860161,-2.7359206904785545,1.7207186564362402,-0.4317455118411915,1.6561467302986395,-0.47693216634399355,-1.7078537111164769,-0.5037535564056196,0.6125070505023715,-2.6912839207375088,-0.5834583144396647,-2.119030646361666,-1.9329133368870235,-0.15411572492573403,1.8654417551131035,-0.7579099627255768
Acceptable Risk,6.326212999273226,-1.8200000792793938,-2.1639979682025428,-3.196612193608537,-2.0004085026288814,-1.2972565296732705,-0.14135308087825793,2.5058910110622556,1.637712713691816,-0.8682096657702825,1.2247140491381228,0.5569076658881467,-1.3546555627621377,1.915203880363093,0.8732001408435158,-2.278596588044554,1.3838514429359554,-0.8519399961724594,0.3127550976868135,0.5077177900977067
Accident,3.5132016393488352,-0.890813159543223,2.9253273129747757,3.9449455688782455,2.8513813582982053,-0.6996940263178127,2.032090005713677,7.544991936805122,-1.33754694456285,-0.44680242275352955,0.18454529349540202,4.306398521812703,2.695851715081466,0.42195147144326745,-0.19393601239912173,3.1568089103752275,4.703470411065827,-0.32476775920660256,-2.048533264296731,-1.301837983604314
Airframe,2.9186519283650743,0.311195416718412,-2.74263730220206,-2.920938141262516,-2.764669806312866,-4.439782349456069,3.637884686465641,-0.7931197190551028,3.714034326631528,-0.08617058876335704,-3.129469778472957,-1.622883015225736,0.8616154045444031,-2.23909274182612,3.8039494094371067,-1.370753913492461,-1.2377366324232186,-0.893726031241855,2.5107791984762367,2.032838210946633
Alaska,2.469046265066734,-2.993924978163519,-0.21855506321337215,-0.9202258349426564,0.3502851514155091,4.011120760965144,1.2930803308855505,-0.7447133324098629,0.24514852069293655,0.27613088842198363,0.40485548475937005,0.3347799591589823,0.8042153913786216,-2.2989094220758277,1.5621352806548203,-2.2130834294508617,-0.7504899697961341,0.18821465381861907,0.9978723889404572,1.0904348812571032
All Around the Town,4.073359598875835,6.005586429327697,4.571627936992225,1.1797691449463392,-4.750549516921962,2.4762709587078824,2.0352998938320424,7.613231845854194,-3.5613708147541163,-5.792127053274171,8.380248796763087,-3.333185965350767,-4.413461909044507,1.3024611402871566,5.338405268133697,-0.49576907724864216,1.684415908316603,1.4541219840299757,1.2171676023683768,2.368421994988015
All Creatures Great and Small,-1.099023597332734,-1.9928000600906977,0.46699729160440584,-3.111235941359275,0.5201071566389905,4.788766465922587,3.0950511230064377,-1.1554616452444382,2.2154218224307294,-0.14287357106737567,-0.8242129956168318,0.6479573527935114,3.053301488649596,-3.0477833567255987,-0.9496887983407328,1.4685553855767255,1.7131419670092516,-0.8550019481654082,0.4974717129438502,2.2583642888193496
All I Really Need to Know,-2.504827978143379,2.4064380648836634,-2.2445600644959134,-1.6441747426668807,1.1086226880040493,3.261302599209871,0.040881898324762043,-0.9030585155215634,3.2283186447463748,-0.6567109236569805,-3.8995800906602587,1.7747339230264145,-0.27836146018313784,-1.9925138512975795,4.362927659924815,1.799089095168353,1.234707741239318,-4.3320941620293985,0.8739621067863285,1.9979131850323602
All That Remains (Kay Scarpetta Mysteries (Paperback)),1.384992752983293,1.817612579850647,5.5332118350826835,0.5613391098257354,-11.299654874545439,5.6876401605033235,-1.7890306676905467,1.6391822454903178,-3.000646696728433,2.1137849345429074,-2.687023381047009,-1.2911234157714717,-4.37169688692151,5.280548947315207,-3.1493216830467774,-3.8595604121141287,-0.8422712069707912,0.6743166447264078,-0.5363971657560491,-0.6348433328819222
"All the Pretty Horses (The Border Trilogy, Vol 1)",0.5017672581784227,-4.487585583234563,0.10627053547417985,-1.09462094131959,0.3391706636739055,4.287290596553032,0.5566397021790943,-0.13757766280002834,-0.10397814722676178,0.2619986630356232,0.4277522313602854,-0.6630471957370198,0.8349036613683816,-1.8172400631609475,1.0395715780025896,-1.3579198743302778,-1.3585258783424485,0.048431206790273074,0.37301239701618577,0.845131452988792
Along Came a Spider (Alex Cross Novels),2.518060644391577,6.159105562094068,4.748471619449078,7.645272990968734,-8.40141753169437,0.11228181177313225,2.806803281288381,6.801527639613459,-5.583644711003025,0.6454000642062412,2.901231943327355,3.229828864629202,5.267084689112328,2.967127410603135,-0.5751623216786074,1.3497954828244225,4.059676126166661,2.9586426251018922,0.28664998317406154,-0.8196957713761465
American Gods,-2.0154501654965156,-1.686544880629256,-5.855558740501855,-5.783560363930472,0.49911113902044796,-2.4821257113477166,0.6191371332821209,-1.5814262400164267,1.975217393558538,-1.4152386923552254,2.090263107168894,-1.5548268711078665,-0.7898352213038993,1.3101878775637537,-0.43642080967899816,-4.174536652526408,1.741052083110519,-1.7258009894395525,-5.475198771783865,3.267713647880943
And Then You Die,4.388296506126455,-3.422847310518416,-1.1298652687603612,-3.7424686551593256,-1.0494556963821402,-3.1128048878897467,2.1088166744134815,0.6323778708779466,2.2662905295363776,-0.14680307903762307,-0.954228725286183,0.7689665853822476,-0.38298547837363545,0.7278595259330789,-0.6601855209733484,-0.8278808017288745,-2.163731488035356,-0.12985023940739332,-1.384976759201807,-2.460060543709787
Angela's Ashes (MMP) : A Memoir,-1.0788599766311229,-1.8081073377333579,0.17417940261252945,4.102146087573091,0.6085256997249394,2.7172084135849746,2.192798702205566,-0.189559101574463,0.947942321234112,-0.36504017975626485,-9.037736275153431,-2.576687557368193,-3.197423902448252,-3.852386289812054,7.083706504403338,5.414007118862444,2.1896188367755576,-2.158106417160288,2.9184936683263594,1.8053505274125436
Angela's Ashes: A Memoir,-6.7493722002355065,-1.7008463032045753,-5.2528191131449375,-2.193544250902634,-3.613498416680147,-2.994899348849137,0.4882430329572746,-4.483300374692242,-6.055304918694057,-0.9894426452933871,-7.187928056931531,1.1453131646602113,1.6372413247799007,0.15704637489277565,-1.619039679953176,-0.7413125077975604,8.001259017930142,-0.8046034037307519,2.7452757330731665,1.2395585780830332
Angels,0.48155713357311275,-4.773004743858789,-1.1096125920675088,-3.6906027110111905,0.26605183866859766,-3.0364449318478206,0.001966808309342696,1.1604507704064053,-0.12701486063996398,-1.9972950198747135,-0.7197834342841777,2.000449158505997,-1.4067302081272826,-0.6876250401289583,-0.4536250422684932,1.5411385662912287,0.381050246093591,1.1680461195739347,1.7759353486209761,-0.39233380938131274
Angels &amp; Demons,-11.25960416967063,0.647977067728861,-8.101015459595025,1.4518176456508,-4.2885369003510005,-9.332469097225188,3.2788802434249344,-3.3874450070319324,4.404500390000464,-5.33412578435814,5.373765908531942,-12.003475811349087,2.3377618906216595,4.1417376289064265,-2.6106181818318364,11.669121786420105,-9.908987620875676,6.1081733207030515,3.6494015900422414,-11.419803167952226
"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",-2.9110308776961906,-2.8994542773581125,0.7700377869621147,1.2652040949532655,1.1402917734246403,5.505296559534859,1.042871943914462,-0.18885724263248013,-0.5319007075982379,0.14886918940655253,-1.6598283081285619,2.0746363928532503,0.4510029507569794,-1.2276511676103117,-0.32191372118764017,0.44433636061481746,1.0028005142365957,-1.0222821129622814,2.61274956695749,-3.215579478458308
Animal Dreams,-0.6972013085608221,-4.6597340086567955,-2.646842712237987,-2.04930303774188,-0.8069329893841833,-2.967607919633251,0.777310789952398,1.8263808840057565,1.3743269719156281,-0.6578428249568424,-0.5084785794633799,-0.7077180331771755,-3.250760608892145,3.1806530997125084,1.6311756546174674,-1.7311797458681542,-2.5604067196682943,1.8797530733383296,-0.13326508943007323,3.9209144966532663
Animal Farm,-1.9071225448226252,0.22866794191214676,-1.4393246679210248,-0.2524052130983664,-0.3402293173758677,5.984942155319348,3.8895706386719144,-4.359443762627815,-2.2196333906921915,-3.003791621887701,-1.7927024690412334,-2.2858121655971924,5.886793083519014,0.9458331180282422,-1.1796227334464393,3.4375402159363153,4.631626513923539,-1.8260031657019462,1.6258519074678832,0.7508786830099502
Anne Frank: The Diary of a Young Girl,-3.860534401627645,0.9612986686712484,-0.5636433832447076,-0.8611091331252773,1.309104195929629,3.467907959732759,-1.5087723066610783,1.461959503215452,-2.5381541814378044,3.3660568124803274,-6.135372684094412,1.045519916505413,5.788421201363485,-0.07733326676476497,-1.9150061598137862,-0.7618594726762775,0.46324645291695127,0.375838365007929,-1.2158569263837673,1.831369706953326
Anne of Avonlea (Anne of Green Gables Novels (Paperback)),-1.9917330967707825,0.5777173307593899,5.999167159035554,-7.46475131182483,1.1195836375630108,1.297578002705908,-3.2529143521428177,1.7661741986159611,-4.220997331973579,-2.8499084246527273,1.2759569646715017,1.3032882361027591,-0.9825541918090683,1.4186939037304662,7.4796210760621085,-0.02680561802665853,-1.0284516853985368,-2.321827188932379,3.2423443245537227,1.5927632857526868
Anne of Green Gables (Anne of Green Gables Novels (Paperback)),-4.834849806257559,0.8934057677180112,3.3237945396950623,-7.55290001617988,0.44996034376845,-5.750856373776294,-1.4101850784703243,-0.45474489801427337,-6.645080867000983,-0.8918991582284848,7.324870154812141,0.9276131929606944,-1.0884762836615025,9.167241327803325,7.446488962718078,3.3712015312447217,-2.442647515708591,-4.695169997387251,5.920597762127399,-0.12771052331571406
Anne of the Island,1.3600438960930434,-1.715666771102418,3.4362196531570985,-7.313182392347324,0.940081319552037,-3.5675186107006827,-2.857784244871477,0.5962676788391713,-6.536830920934184,-2.173360185363012,2.530627810817738,1.3237602888319666,0.19445233752742824,1.3780249181970095,4.274249864278743,0.08662483415929448,-1.338798345275965,-2.531871009472226,2.7889317693294164,-0.499983993938702
"Artemis Fowl (Artemis Fowl, Book 1)",-0.9916147477876525,-2.485203871926785,-1.628570477818123,-5.406537201925654,-0.5211943617085776,-3.6574173095353264,1.4781345769726253,-1.0382925370071838,0.42366916150109263,-4.266364944455384,-0.2975645471769831,1.788694847622865,1.5007498792171137,-4.537871577671027,-3.0295480130131867,3.217416818801302,1.092571676549804,1.3650947014319816,-1.1929861513559599,-0.05432363555169784
Ashes to Ashes,5.037324667159405,-0.7703190666188949,2.574623741888193,-1.3895091573774006,-4.629299875447226,-5.500115918413024,1.2063533044408876,-0.05602662458895468,1.4955585243845277,1.7552519503117265,4.56266654033468,0.08901111714311495,-0.4145513654959116,4.466725411550239,1.1801693265640474,-1.702475334736916,1.4831004792393299,1.049636642357082,-2.75701562598267,-3.299046379942734
At Home in Mitford (The Mitford Years),-4.355002958620262,-1.9812300122699469,1.4517519180490912,1.5788888269023085,0.9191094478310696,3.3643046930103884,0.6974572562269334,0.8836156291575027,3.9283485896070394,-1.8670219380199473,-4.209478450080107,-1.8607452998470884,-2.78071957377564,-3.188804965755424,5.028967301558484,-2.1418088550090983,-3.2730121111123047,3.7333984070542305,0.3869994639421454,-2.042551520014833
Atonement : A Novel,0.708369043428122,-4.927954156789031,-3.6557964328166213,-3.0531823509778895,0.4860325990725989,-2.2917398230999333,-1.9873192382085212,0.7378754982440852,-1.3065558457639954,-1.75273626021483,-1.3074880205888622,-2.3966178124585364,-0.6509330265237083,-0.5259630074660461,1.1987946048627505,-0.635952811685506,-0.8595812045175177,1.1660304392708374,1.0067473260271629,-2.3150945104073077
B Is for Burglar (Kinsey Millhone Mysteries (Paperback)),-5.363088372631789,3.1459859685283145,4.830710244785952,-0.7989261173723766,-18.567108761960732,4.749094569163343,-8.719312023277327,-5.250416096985633,-9.333241726628719,8.249714711566485,-1.741498395734346,-7.737605512473799,5.282768653773694,-4.061829769259384,-7.90582979977439,2.5934249002110796,-3.9023241600378737,-3.203347827359351,-0.07721640454780658,2.4337973058345734
Back Roads,-2.2053565151887278,-4.781815971926292,-0.845234790638856,1.9038131242927019,2.6512917328299066,-5.661802189192646,-5.522613205926748,1.1468338728708525,3.865318238030798,1.5876145018511119,-2.817692510186083,0.6738245967995885,3.28027995429395,-0.975263059308241,0.1735020062954134,-3.2049312942752084,-0.03508418640429594,2.6054803506738433,1.354749429814937,-2.943170656003027
Bag of Bones,9.64930857478416,9.027779817439425,-6.845206094300491,1.145168857228125,1.6365414176134483,5.098213945750351,-2.317966696423745,-3.1136840105655943,1.4703185654759454,-2.92835280228366,0.21835876968502635,-1.8513698218584649,-1.3879889086505475,-1.642622173600234,-0.43348153953735485,-1.3269610673280756,-3.184409290744376,2.501812512225382,0.3450056683376075,-0.4720494427544229
Balzac and the Little Chinese Seamstress : A Novel,-12.768592825099134,-0.5751066680551788,-4.140326989705709,2.2586644605022124,-0.9504900879473887,4.240096924137259,-1.1456126753405043,-0.8169082777367049,-0.5892818001912209,-0.3573349807803796,-0.7612233869472343,-0.6624622127662093,-7.538986491440579,1.7574258069299902,-6.9787077120082905,-2.7198568796193987,-9.078632705047376,-0.6385194950652797,-2.8160483561198917,6.269082512502591
Bastard Out of Carolina,-6.594347145880408,-3.5680828824184285,-5.8037235395072075,1.7883460717771211,0.9304899607522472,3.31722881008592,1.5230967298238194,-3.831588747794522,0.6044058686815585,4.729171689528519,7.649951204323188,-2.3028101648760857,-3.4170151033024307,2.4080569048036775,2.5898469277664686,-0.4327693970909722,1.4858415149776216,-1.2775912576364192,-3.2578498950425554,2.1424227627697507
Beach House,3.162872787159466,-4.222251946502878,0.9315921115463176,-2.547184468555072,1.1681440272127133,-3.785659732190768,-1.877212757995814,0.21495990131997358,3.971382907083161,-0.1928779348724836,0.40774531613197695,0.008166092702953216,1.3694539334232083,-2.109434846339217,-0.8016202924154342,-1.7689476408709341,-0.5873904546219028,0.1684256092198012,1.247479254572867,1.5897106312853992
Beach Music,1.284115561075521,-4.8602673960527625,-0.887588135290783,-2.898221046781203,0.4938263855641949,-2.688296848823819,-1.0461040823534058,0.21415375850072035,-0.19887495506249214,-2.9496305637578533,-1.9481951819981924,0.49053616338233436,0.25760867141656735,-1.257832145746234,0.2400940646321855,0.49602297470392354,1.541136277161946,1.5207166995740802,-0.9920537818835786,3.0702215398422616
Before I Say Good-Bye,4.716101847980797,1.0146537104882294,2.3484657386950207,2.100804698246532,-3.719255794100005,5.875953976786545,-0.28624858318890056,5.994793804151704,-3.126314018011999,-5.073491027193669,6.443709939560404,-1.3748834147913565,-1.3758662014063776,0.7828957338297429,1.0266068594454658,-0.2081890057711029,0.4593150186108005,0.540683409802732,-1.0459180963833217,-1.233957164591794
